	mass_A
t	frame	ω	x	y	r	θ	pixelx	pixely
1.864000E0	3.728000E3	1.521286E3	8.963598E0	2.651951E1	2.799340E1	7.913247E2	7.709701E1	9.100436E1
1.868000E0	3.736000E3	1.566516E3	5.997435E0	2.734642E1	2.799635E1	7.976301E2	8.006317E1	9.183126E1
1.872000E0	3.744000E3	1.572192E3	2.985634E0	2.773963E1	2.789984E1	8.038569E2	8.307497E1	9.222448E1
1.876000E0	3.752000E3	1.555757E3	-1.007482E-1	2.779931E1	2.779950E1	8.102076E2	8.616135E1	9.228416E1
1.880000E0	3.760000E3	1.576851E3	-3.041161E0	2.753359E1	2.770104E1	8.163029E2	8.910177E1	9.201844E1
1.884000E0	3.768000E3	1.604632E3	-6.139758E0	2.697531E1	2.766521E1	8.228225E2	9.220036E1	9.146016E1
1.888000E0	3.776000E3	1.614078E3	-9.083322E0	2.617199E1	2.770343E1	8.291400E2	9.514393E1	9.065684E1
1.892000E0	3.784000E3	1.660665E3	-1.201708E1	2.493057E1	2.767568E1	8.357351E2	9.807768E1	8.941542E1
1.896000E0	3.792000E3	1.667487E3	-1.476261E1	2.323946E1	2.753193E1	8.424253E2	1.008232E2	8.772431E1
1.900000E0	3.800000E3	1.630215E3	-1.732621E1	2.133892E1	2.748722E1	8.490750E2	1.033868E2	8.582377E1
1.904000E0	3.808000E3	1.645702E3	-1.950980E1	1.919431E1	2.736885E1	8.554670E2	1.055704E2	8.367916E1
1.908000E0	3.816000E3	1.706271E3	-2.145288E1	1.661623E1	2.713531E1	8.622406E2	1.075135E2	8.110108E1
1.912000E0	3.824000E3	1.721491E3	-2.317848E1	1.386259E1	2.700766E1	8.691172E2	1.092391E2	7.834744E1
1.916000E0	3.832000E3	1.717203E3	-2.469475E1	1.098834E1	2.702914E1	8.760125E2	1.107554E2	7.547319E1
1.920000E0	3.840000E3	1.724059E3	-2.594773E1	8.004968E0	2.715445E1	8.828548E2	1.120083E2	7.248982E1
1.924000E0	3.848000E3	1.760832E3	-2.652656E1	4.770495E0	2.695211E1	8.898050E2	1.125872E2	6.925534E1
1.928000E0	3.856000E3	1.762714E3	-2.686160E1	1.435273E0	2.689992E1	8.969415E2	1.129222E2	6.592012E1
1.932000E0	3.864000E3	1.767180E3	-2.697233E1	-1.841962E0	2.703516E1	9.039067E2	1.130329E2	6.264289E1
1.936000E0	3.872000E3	1.780896E3	-2.641193E1	-5.171721E0	2.691350E1	9.110789E2	1.124725E2	5.931313E1
1.940000E0	3.880000E3	1.753757E3	-2.564134E1	-8.407578E0	2.698454E1	9.181539E2	1.117019E2	5.607727E1
1.944000E0	3.888000E3	1.759286E3	-2.460860E1	-1.153221E1	2.717674E1	9.251090E2	1.106692E2	5.295263E1
1.948000E0	3.896000E3	1.785642E3	-2.312571E1	-1.457892E1	2.733758E1	9.322282E2	1.091863E2	4.990593E1
1.952000E0	3.904000E3	1.776476E3	-2.112495E1	-1.734859E1	2.733564E1	9.393941E2	1.071856E2	4.713626E1
1.956000E0	3.912000E3	1.758465E3	-1.890909E1	-1.988426E1	2.743971E1	9.464400E2	1.049697E2	4.460058E1
1.960000E0	3.920000E3	1.794440E3	-1.639204E1	-2.212174E1	2.753308E1	9.534618E2	1.024527E2	4.236311E1
1.964000E0	3.928000E3	1.813290E3	-1.349952E1	-2.415009E1	2.766702E1	9.607955E2	9.956012E1	4.033476E1
1.968000E0	3.936000E3	1.788816E3	-1.043304E1	-2.578141E1	2.781240E1	9.679682E2	9.649365E1	3.870343E1
1.972000E0	3.944000E3	1.753635E3	-7.164439E0	-2.693734E1	2.787381E1	9.751060E2	9.322504E1	3.754751E1
1.976000E0	3.952000E3	1.743818E3	-3.886424E0	-2.764365E1	2.791551E1	9.819972E2	8.994703E1	3.684120E1
1.980000E0	3.960000E3	1.764400E3	-4.604570E-1	-2.796169E1	2.796549E1	9.890566E2	8.652106E1	3.652315E1
1.984000E0	3.968000E3	1.734469E3	2.992012E0	-2.793959E1	2.809933E1	9.961124E2	8.306859E1	3.654526E1
1.988000E0	3.976000E3	1.702639E3	6.309215E0	-2.747623E1	2.819130E1	1.002932E3	7.975139E1	3.700862E1
1.992000E0	3.984000E3	1.749086E3	9.528703E0	-2.656362E1	2.822095E1	1.009734E3	7.653190E1	3.792123E1
1.996000E0	3.992000E3	1.781080E3	1.287912E1	-2.535868E1	2.844177E1	1.016925E3	7.318149E1	3.912616E1
2.000000E0	4.000000E3	1.770719E3	1.590602E1	-2.359748E1	2.845773E1	1.023982E3	7.015458E1	4.088737E1
2.004000E0	4.008000E3	1.797947E3	1.869938E1	-2.144248E1	2.845078E1	1.031091E3	6.736122E1	4.304237E1
2.008000E0	4.016000E3	1.833201E3	2.129960E1	-1.893344E1	2.849821E1	1.038366E3	6.476101E1	4.555141E1
2.012000E0	4.024000E3	1.839546E3	2.339173E1	-1.592306E1	2.829694E1	1.045756E3	6.266887E1	4.856179E1
2.016000E0	4.032000E3	1.849981E3	2.508400E1	-1.273568E1	2.813191E1	1.053082E3	6.097661E1	5.174917E1
2.020000E0	4.040000E3	1.864066E3	2.656265E1	-9.377007E0	2.816918E1	1.060556E3	5.949795E1	5.510784E1
2.024000E0	4.048000E3	1.905399E3	2.761550E1	-5.872549E0	2.823300E1	1.067995E3	5.844511E1	5.861230E1
2.028000E0	4.056000E3	1.882249E3	2.816293E1	-2.068446E0	2.823879E1	1.075799E3	5.789767E1	6.241640E1
2.032000E0	4.064000E3	1.864347E3	2.811776E1	1.499497E0	2.815772E1	1.083053E3	5.794285E1	6.598435E1
2.036000E0	4.072000E3	1.950106E3	2.757642E1	5.217693E0	2.806569E1	1.090714E3	5.848419E1	6.970254E1
2.040000E0	4.080000E3	1.972517E3	2.664855E1	8.995934E0	2.812601E1	1.098653E3	5.941205E1	7.348078E1
2.044000E0	4.088000E3	1.960605E3	2.526437E1	1.259323E1	2.822902E1	1.106494E3	6.079624E1	7.707808E1
2.048000E0	4.096000E3	1.939865E3	2.328969E1	1.590999E1	2.820528E1	1.114338E3	6.277091E1	8.039484E1
2.052000E0	4.104000E3	1.937243E3	2.082102E1	1.875605E1	2.802329E1	1.122013E3	6.523958E1	8.324090E1
2.056000E0	4.112000E3	1.957441E3	1.806812E1	2.140821E1	2.801371E1	1.129836E3	6.799249E1	8.589305E1
2.060000E0	4.120000E3	1.980684E3	1.494804E1	2.362061E1	2.795313E1	1.137673E3	7.111256E1	8.810546E1
2.064000E0	4.128000E3	1.938467E3	1.153467E1	2.552478E1	2.801005E1	1.145682E3	7.452594E1	9.000963E1
2.068000E0	4.136000E3	1.956986E3	8.064798E0	2.667910E1	2.787140E1	1.153181E3	7.799581E1	9.116395E1
2.072000E0	4.144000E3	2.047786E3	4.183916E0	2.746267E1	2.777955E1	1.161338E3	8.187669E1	9.194752E1
2.076000E0	4.152000E3	2.042383E3	2.117374E-1	2.774786E1	2.774867E1	1.169563E3	8.584887E1	9.223271E1
2.080000E0	4.160000E3	2.037878E3	-3.701426E0	2.746042E1	2.770876E1	1.177677E3	8.976203E1	9.194527E1
2.084000E0	4.168000E3	2.049688E3	-7.548902E0	2.656075E1	2.761267E1	1.185866E3	9.360951E1	9.104560E1
2.088000E0	4.176000E3	2.026438E3	-1.128208E1	2.525189E1	2.765761E1	1.194074E3	9.734269E1	8.973674E1
2.092000E0	4.184000E3	2.032912E3	-1.462062E1	2.332777E1	2.753084E1	1.202077E3	1.006812E2	8.781261E1
2.096000E0	4.192000E3	2.067786E3	-1.782410E1	2.098959E1	2.753655E1	1.210338E3	1.038847E2	8.547444E1
2.100000E0	4.200000E3	2.076355E3	-2.068681E1	1.822530E1	2.757001E1	1.218620E3	1.067474E2	8.271014E1
2.104000E0	4.208000E3	2.143639E3	-2.296177E1	1.494099E1	2.739482E1	1.226948E3	1.090224E2	7.942584E1
2.108000E0	4.216000E3	2.161037E3	-2.489317E1	1.120378E1	2.729825E1	1.235769E3	1.109538E2	7.568862E1
2.112000E0	4.224000E3	2.119633E3	-2.610804E1	7.369800E0	2.712828E1	1.244237E3	1.121686E2	7.185465E1
2.116000E0	4.232000E3	2.142313E3	-2.685740E1	3.428229E0	2.707532E1	1.252726E3	1.129180E2	6.791308E1
2.120000E0	4.240000E3	2.168866E3	-2.709035E1	-6.503158E-1	2.709815E1	1.261375E3	1.131510E2	6.383453E1
2.124000E0	4.248000E3	2.173691E3	-2.669310E1	-4.743570E0	2.711130E1	1.270077E3	1.127537E2	5.974128E1
2.128000E0	4.256000E3	2.169583E3	-2.573322E1	-8.742604E0	2.717778E1	1.278765E3	1.117938E2	5.574224E1
2.132000E0	4.264000E3	2.197043E3	-2.414029E1	-1.253098E1	2.719888E1	1.287433E3	1.102009E2	5.195387E1
2.136000E0	4.272000E3	2.212855E3	-2.192430E1	-1.612918E1	2.721810E1	1.296341E3	1.079849E2	4.835567E1
2.140000E0	4.280000E3	2.249544E3	-1.938106E1	-1.947343E1	2.747435E1	1.305136E3	1.054417E2	4.501142E1
2.144000E0	4.288000E3	2.204022E3	-1.609715E1	-2.243242E1	2.761036E1	1.314337E3	1.021578E2	4.205243E1
2.148000E0	4.296000E3	2.092652E3	-1.267499E1	-2.462942E1	2.769952E1	1.322768E3	9.873559E1	3.985543E1
2.152000E0	4.304000E3	2.128414E3	-9.062200E0	-2.643628E1	2.794638E1	1.331079E3	9.512281E1	3.804857E1
2.156000E0	4.312000E3	2.148694E3	-4.968520E0	-2.760198E1	2.804560E1	1.339796E3	9.102913E1	3.688287E1
2.160000E0	4.320000E3	2.104108E3	-8.511962E-1	-2.815183E1	2.816469E1	1.348268E3	8.691180E1	3.633302E1
2.164000E0	4.328000E3	2.093896E3	3.275713E0	-2.818809E1	2.837778E1	1.356629E3	8.278489E1	3.629676E1
2.168000E0	4.336000E3	2.105469E3	7.386611E0	-2.753010E1	2.850383E1	1.365019E3	7.867400E1	3.695475E1
2.172000E0	4.344000E3	2.096097E3	1.136729E1	-2.617756E1	2.853910E1	1.373472E3	7.469332E1	3.830729E1
2.176000E0	4.352000E3	2.173477E3	1.503209E1	-2.425554E1	2.853586E1	1.381788E3	7.102852E1	4.022930E1
2.180000E0	4.360000E3	2.247328E3	1.859486E1	-2.149670E1	2.842317E1	1.390860E3	6.746575E1	4.298815E1
2.184000E0	4.368000E3	2.227261E3	2.176425E1	-1.841390E1	2.850885E1	1.399767E3	6.429636E1	4.607094E1
2.188000E0	4.376000E3	2.229522E3	2.424675E1	-1.475489E1	2.838330E1	1.408678E3	6.181385E1	4.972996E1
2.192000E0	4.384000E3	2.253719E3	2.611236E1	-1.076120E1	2.824286E1	1.417603E3	5.994824E1	5.372365E1
2.196000E0	4.392000E3	2.248111E3	2.737335E1	-6.466768E0	2.812685E1	1.426708E3	5.868725E1	5.801808E1
2.200000E0	4.400000E3	2.229167E3	2.800613E1	-2.160968E0	2.808938E1	1.435588E3	5.805447E1	6.232388E1
2.204000E0	4.408000E3	2.290331E3	2.791912E1	2.217536E0	2.800705E1	1.444541E3	5.814148E1	6.670238E1
2.208000E0	4.416000E3	2.311666E3	2.725143E1	6.749306E0	2.807479E1	1.453910E3	5.880918E1	7.123415E1
2.212000E0	4.424000E3	2.268177E3	2.572535E1	1.093812E1	2.795418E1	1.463035E3	6.033525E1	7.542297E1
2.216000E0	4.432000E3	2.273237E3	2.368025E1	1.482917E1	2.794027E1	1.472056E3	6.238035E1	7.931402E1
2.220000E0	4.440000E3	2.318725E3	2.101034E1	1.840646E1	2.793264E1	1.481221E3	6.505027E1	8.289131E1
2.224000E0	4.448000E3	2.345439E3	1.777049E1	2.163848E1	2.800025E1	1.490606E3	6.829012E1	8.612333E1
2.228000E0	4.456000E3	2.329972E3	1.397554E1	2.419079E1	2.793761E1	1.499984E3	7.208506E1	8.867563E1
2.232000E0	4.464000E3	2.350907E3	9.916207E0	2.616705E1	2.798295E1	1.509245E3	7.614440E1	9.065190E1
2.236000E0	4.472000E3	2.395592E3	5.433774E0	2.742070E1	2.795391E1	1.518791E3	8.062683E1	9.190555E1
2.240000E0	4.480000E3	2.360333E3	7.746864E-1	2.791119E1	2.792194E1	1.528410E3	8.528592E1	9.239603E1
2.244000E0	4.488000E3	2.344491E3	-3.702224E0	2.747629E1	2.772459E1	1.537674E3	8.976283E1	9.196114E1
2.248000E0	4.496000E3	2.354188E3	-8.182397E0	2.648858E1	2.772357E1	1.547166E3	9.424300E1	9.097342E1
2.252000E0	4.504000E3	2.381795E3	-1.229058E1	2.464306E1	2.753795E1	1.556507E3	9.835119E1	8.912791E1
2.256000E0	4.512000E3	2.405428E3	-1.613848E1	2.203395E1	2.731200E1	1.566220E3	1.021991E2	8.651879E1
2.260000E0	4.520000E3	2.413030E3	-1.957825E1	1.907170E1	2.733199E1	1.575751E3	1.056389E2	8.355655E1
2.264000E0	4.528000E3	2.499835E3	-2.255429E1	1.548684E1	2.735943E1	1.585525E3	1.086149E2	7.997169E1
2.268000E0	4.536000E3	2.514105E3	-2.487856E1	1.120720E1	2.728634E1	1.595750E3	1.109392E2	7.569205E1
2.272000E0	4.544000E3	2.480333E3	-2.631616E1	6.738480E0	2.716519E1	1.605638E3	1.123768E2	7.122333E1
2.276000E0	4.552000E3	2.484788E3	-2.699076E1	2.080510E0	2.707082E1	1.615592E3	1.130514E2	6.656536E1
2.280000E0	4.560000E3	2.526028E3	-2.697998E1	-2.605392E0	2.710548E1	1.625516E3	1.130406E2	6.187946E1
2.284000E0	4.568000E3	2.562325E3	-2.601616E1	-7.362051E0	2.703776E1	1.635800E3	1.120768E2	5.712280E1
2.288000E0	4.576000E3	2.510143E3	-2.443646E1	-1.192607E1	2.719139E1	1.646014E3	1.104971E2	5.255878E1
2.292000E0	4.584000E3	2.483142E3	-2.197475E1	-1.589630E1	2.712161E1	1.655882E3	1.080354E2	4.858854E1
2.296000E0	4.592000E3	2.513137E3	-1.897381E1	-1.956547E1	2.725460E1	1.665880E3	1.050344E2	4.491937E1
2.300000E0	4.600000E3	2.530775E3	-1.535481E1	-2.275303E1	2.744942E1	1.675987E3	1.014154E2	4.173182E1
2.304000E0	4.608000E3	2.509385E3	-1.118495E1	-2.527093E1	2.763554E1	1.686126E3	9.724555E1	3.921392E1
2.308000E0	4.616000E3	2.437758E3	-6.725407E0	-2.709854E1	2.792064E1	1.696062E3	9.278601E1	3.738631E1
2.312000E0	4.624000E3	2.423995E3	-2.148682E0	-2.810299E1	2.818501E1	1.705628E3	8.820929E1	3.638186E1
2.316000E0	4.632000E3	2.450398E3	2.695752E0	-2.823549E1	2.836388E1	1.715454E3	8.336485E1	3.624936E1
2.320000E0	4.640000E3	2.477941E3	7.501310E0	-2.755048E1	2.855344E1	1.725231E3	7.855930E1	3.693437E1
2.324000E0	4.648000E3	2.439730E3	1.222220E1	-2.588286E1	2.862350E1	1.735277E3	7.383840E1	3.860199E1
2.328000E0	4.656000E3	2.416621E3	1.627710E1	-2.346435E1	2.855731E1	1.744749E3	6.978351E1	4.102050E1
2.332000E0	4.664000E3	2.480857E3	1.997538E1	-2.024903E1	2.844361E1	1.754610E3	6.608523E1	4.423582E1
2.336000E0	4.672000E3	2.475630E3	2.315008E1	-1.645452E1	2.840207E1	1.764596E3	6.291053E1	4.803033E1
2.340000E0	4.680000E3	2.550000E3	2.556333E1	-1.223953E1	2.834237E1	1.774415E3	6.049728E1	5.224532E1
2.344000E0	4.688000E3	2.551842E3	2.742551E1	-7.350845E0	2.839354E1	1.784996E3	5.863510E1	5.713400E1
2.348000E0	4.696000E3	2.497780E3	2.802417E1	-2.535611E0	2.813865E1	1.794830E3	5.803643E1	6.194924E1
2.352000E0	4.704000E3	2.594721E3	2.795104E1	2.434557E0	2.805687E1	1.804978E3	5.810956E1	6.691941E1
2.356000E0	4.712000E3	2.639711E3	2.699585E1	7.531158E0	2.802667E1	1.815588E3	5.906476E1	7.201601E1
2.360000E0	4.720000E3	2.648458E3	2.517532E1	1.233088E1	2.803297E1	1.826096E3	6.088528E1	7.681573E1
2.364000E0	4.728000E3	2.614723E3	2.241020E1	1.674998E1	2.797819E1	1.836775E3	6.365041E1	8.123483E1
2.368000E0	4.736000E3	2.608674E3	1.903246E1	2.041940E1	2.791392E1	1.847013E3	6.702814E1	8.490425E1
2.372000E0	4.744000E3	2.624727E3	1.500396E1	2.368338E1	2.803607E1	1.857645E3	7.105665E1	8.816823E1
2.376000E0	4.752000E3	2.595893E3	1.044655E1	2.587072E1	2.790026E1	1.868011E3	7.561406E1	9.035557E1
2.380000E0	4.760000E3	2.592716E3	5.588468E0	2.725377E1	2.782083E1	1.878412E3	8.047214E1	9.173862E1
2.384000E0	4.768000E3	2.567742E3	6.048053E-1	2.778367E1	2.779025E1	1.888753E3	8.545580E1	9.226852E1
2.388000E0	4.776000E3	2.607442E3	-4.307696E0	2.734009E1	2.767737E1	1.898954E3	9.036830E1	9.182494E1
2.392000E0	4.784000E3	2.687154E3	-9.275424E0	2.603045E1	2.763363E1	1.909612E3	9.533603E1	9.051530E1
2.396000E0	4.792000E3	2.706515E3	-1.391349E1	2.366655E1	2.745343E1	1.920451E3	9.997409E1	8.815140E1
2.400000E0	4.800000E3	2.748600E3	-1.807345E1	2.059822E1	2.740321E1	1.931265E3	1.041341E2	8.508307E1
2.404000E0	4.808000E3	2.782536E3	-2.157643E1	1.659214E1	2.721840E1	1.942440E3	1.076370E2	8.107699E1
2.408000E0	4.816000E3	2.743861E3	-2.437106E1	1.213774E1	2.722633E1	1.953525E3	1.104317E2	7.662259E1
2.412000E0	4.824000E3	2.753157E3	-2.608523E1	7.287632E0	2.708411E1	1.964391E3	1.121458E2	7.177248E1
2.416000E0	4.832000E3	2.790034E3	-2.697045E1	2.098863E0	2.705199E1	1.975550E3	1.130311E2	6.658371E1
2.420000E0	4.840000E3	2.836461E3	-2.689165E1	-3.164323E0	2.707719E1	1.986711E3	1.129523E2	6.132053E1
2.424000E0	4.848000E3	2.831515E3	-2.579837E1	-8.502958E0	2.716351E1	1.998242E3	1.118590E2	5.598189E1
2.428000E0	4.856000E3	2.788096E3	-2.373774E1	-1.335545E1	2.723689E1	2.009363E3	1.097983E2	5.112939E1
2.432000E0	4.864000E3	2.794781E3	-2.081213E1	-1.780454E1	2.738880E1	2.020547E3	1.068727E2	4.668031E1
2.436000E0	4.872000E3	2.759554E3	-1.712284E1	-2.169799E1	2.764045E1	2.031721E3	1.031834E2	4.278686E1
2.440000E0	4.880000E3	2.730364E3	-1.271866E1	-2.456096E1	2.765873E1	2.042623E3	9.877927E1	3.992389E1
2.444000E0	4.888000E3	2.731332E3	-7.898178E0	-2.677423E1	2.791489E1	2.053564E3	9.395878E1	3.771061E1
2.448000E0	4.896000E3	2.728571E3	-2.697626E0	-2.788175E1	2.801195E1	2.064474E3	8.875823E1	3.660310E1
2.452000E0	4.904000E3	2.765692E3	2.635080E0	-2.791292E1	2.803702E1	2.075393E3	8.342553E1	3.657193E1
2.456000E0	4.912000E3	2.756626E3	8.041181E0	-2.697493E1	2.814795E1	2.086599E3	7.801943E1	3.750992E1
2.460000E0	4.920000E3	2.718114E3	1.299285E1	-2.501663E1	2.818947E1	2.097446E3	7.306775E1	3.946822E1
2.464000E0	4.928000E3	2.743417E3	1.747623E1	-2.209372E1	2.817004E1	2.108344E3	6.858438E1	4.239113E1
2.468000E0	4.936000E3	2.759954E3	2.159552E1	-1.851398E1	2.844528E1	2.119393E3	6.446509E1	4.597087E1
2.472000E0	4.944000E3	2.730027E3	2.473589E1	-1.403837E1	2.844188E1	2.130424E3	6.132471E1	5.044648E1
2.476000E0	4.952000E3	2.746971E3	2.695246E1	-9.157780E0	2.846577E1	2.141234E3	5.910814E1	5.532707E1
2.480000E0	4.960000E3	2.820159E3	2.802928E1	-3.740134E0	2.827771E1	2.152400E3	5.803133E1	6.074471E1
2.484000E0	4.968000E3	2.852778E3	2.813402E1	1.866085E0	2.819584E1	2.163795E3	5.792658E1	6.635093E1
2.488000E0	4.976000E3	2.865072E3	2.703026E1	7.354984E0	2.801304E1	2.175222E3	5.903035E1	7.183983E1
2.492000E0	4.984000E3	2.875945E3	2.501775E1	1.259102E1	2.800752E1	2.186715E3	6.104286E1	7.707587E1
2.496000E0	4.992000E3	2.891916E3	2.200530E1	1.733471E1	2.801295E1	2.198229E3	6.405530E1	8.181956E1
2.500000E0	5.000000E3	2.892923E3	1.806566E1	2.141623E1	2.801826E1	2.209851E3	6.799494E1	8.590108E1
2.504000E0	5.008000E3	2.884476E3	1.342334E1	2.459226E1	2.801723E1	2.221373E3	7.263727E1	8.907711E1
2.508000E0	5.016000E3	2.890455E3	8.178042E0	2.662695E1	2.785453E1	2.232926E3	7.788256E1	9.111180E1
2.512000E0	5.024000E3	2.871318E3	2.669272E0	2.770296E1	2.783126E1	2.244496E3	8.339133E1	9.218781E1
2.516000E0	5.032000E3	2.884957E3	-2.846056E0	2.755464E1	2.770123E1	2.255897E3	8.890666E1	9.203949E1
2.520000E0	5.040000E3	2.900433E3	-8.354756E0	2.637585E1	2.766744E1	2.267576E3	9.441536E1	9.086069E1
2.524000E0	5.048000E3	2.926309E3	-1.336588E1	2.401326E1	2.748242E1	2.279100E3	9.942649E1	8.849811E1
2.528000E0	5.056000E3	3.005221E3	-1.793889E1	2.064618E1	2.735084E1	2.290986E3	1.039995E2	8.513103E1
2.532000E0	5.064000E3	3.020492E3	-2.183450E1	1.636863E1	2.728878E1	2.303142E3	1.078951E2	8.085348E1
2.536000E0	5.072000E3	3.052790E3	-2.472030E1	1.144835E1	2.724257E1	2.315150E3	1.107809E2	7.593320E1
2.540000E0	5.080000E3	3.102348E3	-2.647496E1	5.838056E0	2.711101E1	2.327565E3	1.125356E2	7.032290E1
2.544000E0	5.088000E3	3.073029E3	-2.702276E1	1.452597E-2	2.702277E1	2.339969E3	1.130834E2	6.449937E1
2.548000E0	5.096000E3	3.062398E3	-2.647894E1	-5.700196E0	2.708554E1	2.352149E3	1.125395E2	5.878465E1
2.552000E0	5.104000E3	3.095898E3	-2.458110E1	-1.118588E1	2.700656E1	2.364468E3	1.106417E2	5.329897E1
2.556000E0	5.112000E3	3.053905E3	-2.183724E1	-1.640541E1	2.731305E1	2.376916E3	1.078978E2	4.807944E1
2.560000E0	5.120000E3	3.021161E3	-1.815815E1	-2.081480E1	2.762199E1	2.388900E3	1.042188E2	4.367005E1
2.564000E0	5.128000E3	3.048020E3	-1.338673E1	-2.423532E1	2.768673E1	2.401085E3	9.944733E1	4.024953E1
2.568000E0	5.136000E3	3.022763E3	-8.043971E0	-2.678440E1	2.796622E1	2.413284E3	9.410458E1	3.770045E1
2.572000E0	5.144000E3	2.999735E3	-2.312222E0	-2.792955E1	2.802510E1	2.425267E3	8.837283E1	3.655530E1
2.576000E0	5.152000E3	2.990354E3	3.565439E0	-2.790346E1	2.813033E1	2.437282E3	8.249517E1	3.658139E1
2.580000E0	5.160000E3	2.949435E3	9.286043E0	-2.668052E1	2.825032E1	2.449190E3	7.677456E1	3.780433E1
2.584000E0	5.168000E3	2.926418E3	1.449424E1	-2.424005E1	2.824293E1	2.460877E3	7.156637E1	4.024480E1
2.588000E0	5.176000E3	2.976145E3	1.926614E1	-2.095061E1	2.846247E1	2.472602E3	6.679446E1	4.353424E1
2.592000E0	5.184000E3	2.993621E3	2.309679E1	-1.636173E1	2.830491E1	2.484686E3	6.296382E1	4.812312E1
2.596000E0	5.192000E3	3.002961E3	2.595199E1	-1.125703E1	2.828827E1	2.496551E3	6.010862E1	5.322782E1
2.600000E0	5.200000E3	3.063115E3	2.768029E1	-5.526048E0	2.822650E1	2.508710E3	5.838032E1	5.895880E1
2.604000E0	5.208000E3	3.092556E3	2.820337E1	5.196038E-1	2.820816E1	2.521055E3	5.785724E1	6.500445E1
2.608000E0	5.216000E3	3.110782E3	2.728629E1	6.525899E0	2.805582E1	2.533450E3	5.877432E1	7.101075E1
2.612000E0	5.224000E3	3.128604E3	2.515440E1	1.223697E1	2.797297E1	2.545942E3	6.090621E1	7.672182E1
2.616000E0	5.232000E3	3.118072E3	2.192565E1	1.742750E1	2.800807E1	2.558479E3	6.413495E1	8.191235E1
2.620000E0	5.240000E3	3.060447E3	1.768117E1	2.174605E1	2.802704E1	2.570886E3	6.837943E1	8.623090E1
2.624000E0	5.248000E3	3.078953E3	1.278014E1	2.504228E1	2.811490E1	2.582963E3	7.328047E1	8.952712E1
2.628000E0	5.256000E3	3.142717E3	7.011596E0	2.714686E1	2.803774E1	2.595518E3	7.904901E1	9.163171E1
2.632000E0	5.264000E3	3.125833E3	9.245011E-1	2.793617E1	2.795147E1	2.608105E3	8.513610E1	9.242102E1
2.636000E0	5.272000E3	3.138189E3	-5.069326E0	2.728628E1	2.775319E1	2.620525E3	9.112993E1	9.177113E1
2.640000E0	5.280000E3	3.182201E3	-1.090522E1	2.543140E1	2.767092E1	2.633210E3	9.696582E1	8.991625E1
2.644000E0	5.288000E3	3.190754E3	-1.617216E1	2.227363E1	2.752551E1	2.645982E3	1.022328E2	8.675848E1
2.648000E0	5.296000E3	3.212271E3	-2.056699E1	1.804558E1	2.736136E1	2.658736E3	1.066276E2	8.253043E1
2.652000E0	5.304000E3	3.298407E3	-2.403582E1	1.295258E1	2.730367E1	2.671680E3	1.100964E2	7.743743E1
2.656000E0	5.312000E3	3.300403E3	-2.626650E1	6.977500E0	2.717747E1	2.685123E3	1.123271E2	7.146235E1
2.660000E0	5.320000E3	3.293466E3	-2.701315E1	9.038665E-1	2.702827E1	2.698084E3	1.130738E2	6.538871E1
2.664000E0	5.328000E3	3.337048E3	-2.654032E1	-5.385753E0	2.708126E1	2.711471E3	1.126009E2	5.909910E1
2.668000E0	5.336000E3	3.293963E3	-2.480203E1	-1.144963E1	2.731729E1	2.724780E3	1.108626E2	5.303522E1
2.672000E0	5.344000E3	3.246724E3	-2.173641E1	-1.687436E1	2.751755E1	2.737823E3	1.077970E2	4.761049E1
2.676000E0	5.352000E3	3.278576E3	-1.747918E1	-2.139631E1	2.762832E1	2.750754E3	1.035398E2	4.308854E1
2.680000E0	5.360000E3	3.256791E3	-1.214594E1	-2.495969E1	2.775806E1	2.764051E3	9.820654E1	3.952516E1
2.684000E0	5.368000E3	3.234752E3	-6.362434E0	-2.714362E1	2.787932E1	2.776808E3	9.242304E1	3.734123E1
2.688000E0	5.376000E3	3.204149E3	-3.471786E-2	-2.818875E1	2.818878E1	2.789929E3	8.609532E1	3.629609E1
2.692000E0	5.384000E3	3.149784E3	6.124116E0	-2.775870E1	2.842622E1	2.802441E3	7.993649E1	3.672615E1
2.696000E0	5.392000E3	3.162960E3	1.204201E1	-2.567460E1	2.835833E1	2.815128E3	7.401860E1	3.881025E1
2.700000E0	5.400000E3	3.189681E3	1.740332E1	-2.248078E1	2.842993E1	2.827745E3	6.865729E1	4.200407E1
2.704000E0	5.408000E3	3.245707E3	2.194239E1	-1.799474E1	2.837744E1	2.840645E3	6.411822E1	4.649011E1
2.708000E0	5.416000E3	3.272353E3	2.528784E1	-1.249220E1	2.820514E1	2.853711E3	6.077276E1	5.199265E1
2.712000E0	5.424000E3	3.259919E3	2.738915E1	-6.411972E0	2.812968E1	2.866824E3	5.867146E1	5.807288E1
2.716000E0	5.432000E3	3.254682E3	2.801889E1	-1.027068E-1	2.801908E1	2.879790E3	5.804172E1	6.438214E1
2.720000E0	5.440000E3	3.329472E3	2.726899E1	6.226119E0	2.797074E1	2.892861E3	5.879162E1	7.071097E1
2.724000E0	5.448000E3	3.333362E3	2.502681E1	1.243744E1	2.794693E1	2.906426E3	6.103380E1	7.692229E1
2.728000E0	5.456000E3	3.291081E3	2.160060E1	1.782411E1	2.800509E1	2.919528E3	6.446000E1	8.230896E1
2.732000E0	5.464000E3	3.321170E3	1.693836E1	2.227864E1	2.798653E1	2.932754E3	6.912224E1	8.676348E1
