	mass_A
t	frame	x	y	r	ω	pixelx	pixely
5.048000E1	1.009600E5	1.725587E1	2.208863E1	2.802985E1	8.316353E3	1.031667E2	4.293048E1
5.048200E1	1.009640E5	1.056107E1	2.648358E1	2.851169E1	8.070038E3	9.647190E1	3.853553E1
5.048400E1	1.009680E5	2.887147E0	2.883795E1	2.898212E1	7.968596E3	8.879797E1	3.618116E1
5.048600E1	1.009720E5	-5.132843E0	2.871876E1	2.917385E1	7.914972E3	8.077799E1	3.630035E1
5.048800E1	1.009760E5	-1.277113E1	2.625130E1	2.919302E1	7.875033E3	7.313969E1	3.876781E1
5.049000E1	1.009800E5	-1.907970E1	2.146471E1	2.871879E1	7.958816E3	6.683112E1	4.355440E1
5.049200E1	1.009840E5	-2.386007E1	1.503831E1	2.820379E1	8.234078E3	6.205075E1	4.998080E1
5.049400E1	1.009880E5	-2.675325E1	7.384247E0	2.775362E1	8.325239E3	5.915757E1	5.763486E1
5.049600E1	1.009920E5	-2.738426E1	-5.157271E-1	2.738911E1	8.427607E3	5.852657E1	6.553484E1
5.049800E1	1.009960E5	-2.564912E1	-8.472817E0	2.701233E1	8.663504E3	6.026171E1	7.349193E1
5.050000E1	1.010000E5	-2.172480E1	-1.562980E1	2.676298E1	8.808505E3	6.418603E1	8.064890E1
5.050200E1	1.010040E5	-1.574658E1	-2.129135E1	2.648162E1	8.857735E3	7.016425E1	8.631045E1
5.050400E1	1.010080E5	-8.553282E0	-2.507328E1	2.649203E1	8.751249E3	7.735755E1	9.009238E1
5.050600E1	1.010120E5	-6.881809E-1	-2.662227E1	2.663116E1	8.656795E3	8.522265E1	9.164138E1
5.050800E1	1.010160E5	7.231022E0	-2.556912E1	2.657193E1	8.584833E3	9.314185E1	9.058823E1
5.051000E1	1.010200E5	1.442846E1	-2.233840E1	2.659294E1	8.567871E3	1.003393E2	8.735751E1
5.051200E1	1.010240E5	2.034832E1	-1.703645E1	2.653856E1	8.621329E3	1.062591E2	8.205556E1
5.051400E1	1.010280E5	2.456220E1	-1.025249E1	2.661608E1	8.736184E3	1.104730E2	7.527160E1
5.051600E1	1.010320E5	2.655577E1	-2.319930E0	2.665691E1	8.811300E3	1.124666E2	6.733904E1
5.051800E1	1.010360E5	2.632353E1	5.878745E0	2.697199E1	8.739036E3	1.122344E2	5.914036E1
5.052000E1	1.010400E5	2.382483E1	1.373500E1	2.750041E1	8.603698E3	1.097357E2	5.128411E1
5.052200E1	1.010440E5	1.907713E1	2.046050E1	2.797444E1	8.346179E3	1.049880E2	4.455861E1
5.052400E1	1.010480E5	1.286584E1	2.563450E1	2.868201E1	8.127242E3	9.877667E1	3.938460E1
5.052600E1	1.010520E5	5.306244E0	2.866582E1	2.915279E1	7.939771E3	9.121707E1	3.635329E1
5.052800E1	1.010560E5	-2.614652E0	2.925494E1	2.937155E1	7.814088E3	8.329618E1	3.576417E1
5.053000E1	1.010600E5	-1.032462E1	2.722382E1	2.911587E1	7.939324E3	7.558621E1	3.779529E1
5.053200E1	1.010640E5	-1.725180E1	2.300690E1	2.875661E1	8.106365E3	6.865902E1	4.201220E1
5.053400E1	1.010680E5	-2.278199E1	1.704642E1	2.845346E1	8.195137E3	6.312884E1	4.797269E1
5.053600E1	1.010720E5	-2.629468E1	9.755367E0	2.804599E1	8.293836E3	5.961614E1	5.526374E1
5.053800E1	1.010760E5	-2.764412E1	1.753749E0	2.769969E1	8.413088E3	5.826671E1	6.326536E1
5.054000E1	1.010800E5	-2.652502E1	-6.268989E0	2.725577E1	8.525483E3	5.938581E1	7.128810E1
5.054200E1	1.010840E5	-2.325256E1	-1.368147E1	2.697895E1	8.656860E3	6.265827E1	7.870058E1
5.054400E1	1.010880E5	-1.791423E1	-1.984337E1	2.673348E1	8.838290E3	6.799660E1	8.486248E1
5.054600E1	1.010920E5	-1.094265E1	-2.437706E1	2.672045E1	8.870498E3	7.496818E1	8.939617E1
5.054800E1	1.010960E5	-3.061997E0	-2.649181E1	2.666818E1	8.732735E3	8.284883E1	9.151092E1
5.055000E1	1.011000E5	4.972217E0	-2.617437E1	2.664245E1	8.564095E3	9.088304E1	9.119347E1
5.055200E1	1.011040E5	1.243751E1	-2.372695E1	2.678918E1	8.413203E3	9.834834E1	8.874606E1
5.055400E1	1.011080E5	1.876630E1	-1.915759E1	2.681767E1	8.490716E3	1.046771E2	8.417670E1
5.055600E1	1.011120E5	2.345187E1	-1.266658E1	2.665394E1	8.793923E3	1.093627E2	7.768569E1
5.055800E1	1.011160E5	2.623042E1	-4.821496E0	2.666986E1	8.865107E3	1.121412E2	6.984060E1
5.056000E1	1.011200E5	2.666044E1	3.314366E0	2.686567E1	8.860730E3	1.125713E2	6.170474E1
5.056200E1	1.011240E5	2.471893E1	1.154106E1	2.728042E1	8.795145E3	1.106298E2	5.347805E1
5.056400E1	1.011280E5	2.062295E1	1.874381E1	2.786820E1	8.446821E3	1.065338E2	4.627530E1
5.056600E1	1.011320E5	1.475671E1	2.438038E1	2.849848E1	8.173644E3	1.006675E2	4.063873E1
5.056800E1	1.011360E5	7.550716E0	2.810446E1	2.910110E1	7.975508E3	9.346154E1	3.691465E1
5.057000E1	1.011400E5	-3.651310E-1	2.918514E1	2.918742E1	7.812488E3	8.554570E1	3.583397E1
5.057200E1	1.011440E5	-8.129216E0	2.795975E1	2.911755E1	7.859265E3	7.778161E1	3.705936E1
5.057400E1	1.011480E5	-1.543028E1	2.454671E1	2.899370E1	7.974409E3	7.048055E1	4.047240E1
5.057600E1	1.011520E5	-2.136337E1	1.916201E1	2.869802E1	8.144391E3	6.454746E1	4.585710E1
5.057800E1	1.011560E5	-2.553555E1	1.205348E1	2.823740E1	8.342600E3	6.037528E1	5.296563E1
5.058000E1	1.011600E5	-2.745747E1	4.113506E0	2.776389E1	8.417383E3	5.845336E1	6.090560E1
5.058200E1	1.011640E5	-2.712693E1	-4.006209E0	2.742116E1	8.553077E3	5.878390E1	6.902532E1
5.058400E1	1.011680E5	-2.447509E1	-1.177485E1	2.716021E1	8.690778E3	6.143573E1	7.679396E1
5.058600E1	1.011720E5	-1.976532E1	-1.853754E1	2.709812E1	8.707108E3	6.614551E1	8.355665E1
5.058800E1	1.011760E5	-1.318640E1	-2.332626E1	2.679544E1	8.632207E3	7.272443E1	8.834537E1
5.059000E1	1.011800E5	-5.707904E0	-2.616318E1	2.677858E1	8.618195E3	8.020292E1	9.118229E1
5.059200E1	1.011840E5	2.330269E0	-2.667159E1	2.677319E1	8.663505E3	8.824110E1	9.169070E1
5.059400E1	1.011880E5	1.012936E1	-2.464046E1	2.664125E1	8.709003E3	9.604019E1	8.965957E1
5.059600E1	1.011920E5	1.699454E1	-2.037635E1	2.653318E1	8.702527E3	1.029054E2	8.539545E1
5.059800E1	1.011960E5	2.240566E1	-1.446327E1	2.666833E1	8.720817E3	1.083165E2	7.948238E1
5.060000E1	1.012000E5	2.573281E1	-7.033680E0	2.667677E1	8.734684E3	1.116436E2	7.205279E1
5.060200E1	1.012040E5	2.675949E1	9.792327E-1	2.677740E1	8.680039E3	1.126703E2	6.403988E1
5.060400E1	1.012080E5	2.551663E1	9.002160E0	2.705804E1	8.647293E3	1.114275E2	5.601695E1
5.060600E1	1.012120E5	2.206914E1	1.644079E1	2.751993E1	8.514731E3	1.079800E2	4.857832E1
5.060800E1	1.012160E5	1.685383E1	2.276962E1	2.832855E1	8.307040E3	1.027647E2	4.224949E1
5.061000E1	1.012200E5	9.872394E0	2.699666E1	2.874516E1	8.128909E3	9.578322E1	3.802244E1
5.061200E1	1.012240E5	2.023713E0	2.899272E1	2.906326E1	7.802537E3	8.793454E1	3.602639E1
5.061400E1	1.012280E5	-5.621584E0	2.859212E1	2.913952E1	7.725266E3	8.028924E1	3.642699E1
5.061600E1	1.012320E5	-1.312465E1	2.586086E1	2.900070E1	7.986790E3	7.278618E1	3.915825E1
5.061800E1	1.012360E5	-1.962118E1	2.098939E1	2.873230E1	8.167801E3	6.628965E1	4.402972E1
5.062000E1	1.012400E5	-2.438535E1	1.431856E1	2.827837E1	8.192368E3	6.152548E1	5.070055E1
5.062200E1	1.012440E5	-2.711437E1	6.840928E0	2.796403E1	8.290215E3	5.879646E1	5.817818E1
5.062400E1	1.012480E5	-2.764179E1	-1.323048E0	2.767344E1	8.542834E3	5.826903E1	6.634216E1
5.062600E1	1.012520E5	-2.546744E1	-9.275022E0	2.710381E1	8.643385E3	6.044338E1	7.429413E1
5.062800E1	1.012560E5	-2.138857E1	-1.630190E1	2.689281E1	8.741498E3	6.452225E1	8.132101E1
5.063000E1	1.012600E5	-1.532940E1	-2.187410E1	2.671080E1	8.796771E3	7.058143E1	8.689321E1
5.063200E1	1.012640E5	-8.043404E0	-2.551188E1	2.674981E1	8.772449E3	7.786742E1	9.053099E1
5.063400E1	1.012680E5	3.112779E-2	-2.662985E1	2.662987E1	8.752889E3	8.594196E1	9.164896E1
5.063600E1	1.012720E5	8.001170E0	-2.535719E1	2.658958E1	8.628808E3	9.391200E1	9.037630E1
5.063800E1	1.012760E5	1.514743E1	-2.197205E1	2.668737E1	8.551141E3	1.010583E2	8.699115E1
5.064000E1	1.012800E5	2.101109E1	-1.658340E1	2.676705E1	8.673034E3	1.069219E2	8.160251E1
5.064200E1	1.012840E5	2.506921E1	-9.485697E0	2.680380E1	8.758359E3	1.109800E2	7.450481E1
5.064400E1	1.012880E5	2.691351E1	-1.528027E0	2.695685E1	8.772514E3	1.128243E2	6.654713E1
5.064600E1	1.012920E5	2.652663E1	6.793315E0	2.738268E1	8.717527E3	1.124375E2	5.822579E1
5.064800E1	1.012960E5	2.359849E1	1.452959E1	2.771277E1	8.536380E3	1.095093E2	5.048952E1
5.065000E1	1.013000E5	1.873321E1	2.118143E1	2.827695E1	8.322779E3	1.046440E2	4.383768E1
5.065200E1	1.013040E5	1.213096E1	2.591062E1	2.860979E1	8.034786E3	9.804179E1	3.910849E1
5.065400E1	1.013080E5	4.711490E0	2.861184E1	2.899716E1	7.922638E3	9.062232E1	3.640727E1
5.065600E1	1.013120E5	-3.362376E0	2.905008E1	2.924402E1	7.902331E3	8.254845E1	3.596903E1
5.065800E1	1.013160E5	-1.105326E1	2.700649E1	2.918090E1	7.829979E3	7.485757E1	3.801262E1
5.066000E1	1.013200E5	-1.764131E1	2.264317E1	2.870417E1	8.004641E3	6.826951E1	4.237594E1
5.066200E1	1.013240E5	-2.301551E1	1.655236E1	2.834950E1	8.214125E3	6.289532E1	4.846675E1
5.066400E1	1.013280E5	-2.627291E1	9.160154E0	2.782399E1	8.399457E3	5.963792E1	5.585895E1
5.066600E1	1.013320E5	-2.750836E1	1.020810E0	2.752730E1	8.581927E3	5.840246E1	6.399830E1
5.066800E1	1.013360E5	-2.621292E1	-7.075926E0	2.715116E1	8.656880E3	5.969791E1	7.209503E1
5.067000E1	1.013400E5	-2.278753E1	-1.451855E1	2.701962E1	8.707900E3	6.312329E1	7.953766E1
5.067200E1	1.013440E5	-1.721905E1	-2.047582E1	2.675360E1	8.670224E3	6.869178E1	8.549493E1
5.067400E1	1.013480E5	-1.034143E1	-2.458111E1	2.666789E1	8.631727E3	7.556940E1	8.960022E1
5.067600E1	1.013520E5	-2.559715E0	-2.641403E1	2.653777E1	8.628774E3	8.335111E1	9.143314E1
5.067800E1	1.013560E5	5.381266E0	-2.598904E1	2.654032E1	8.581959E3	9.129209E1	9.100815E1
5.068000E1	1.013600E5	1.285728E1	-2.339434E1	2.669466E1	8.599913E3	9.876811E1	8.841345E1
5.068200E1	1.013640E5	1.906505E1	-1.834802E1	2.645990E1	8.729516E3	1.049759E2	8.336713E1
5.068400E1	1.013680E5	2.381563E1	-1.176483E1	2.656305E1	8.715084E3	1.097265E2	7.678394E1
5.068600E1	1.013720E5	2.626478E1	-4.179538E0	2.659524E1	8.751217E3	1.121756E2	6.919865E1
5.068800E1	1.013760E5	2.661037E1	4.079406E0	2.692124E1	8.769420E3	1.125212E2	6.093970E1
5.069000E1	1.013800E5	2.448266E1	1.196002E1	2.724780E1	8.607165E3	1.103935E2	5.305909E1
5.069200E1	1.013840E5	2.024482E1	1.897417E1	2.774656E1	8.428892E3	1.061556E2	4.604494E1
5.069400E1	1.013880E5	1.426218E1	2.445727E1	2.831197E1	8.204740E3	1.001730E2	4.056184E1
5.069600E1	1.013920E5	7.029754E0	2.811804E1	2.898347E1	7.955091E3	9.294058E1	3.690107E1
5.069800E1	1.013960E5	-7.972151E-1	2.905130E1	2.906224E1	7.800374E3	8.511361E1	3.596780E1
5.070000E1	1.014000E5	-8.554947E0	2.769682E1	2.898795E1	7.895026E3	7.735588E1	3.732229E1
5.070200E1	1.014040E5	-1.577249E1	2.414702E1	2.884181E1	8.070890E3	7.013834E1	4.087209E1
5.070400E1	1.014080E5	-2.153053E1	1.842241E1	2.833635E1	8.204309E3	6.438030E1	4.659670E1
5.070600E1	1.014120E5	-2.561037E1	1.141895E1	2.804075E1	8.268248E3	6.030046E1	5.360016E1
5.070800E1	1.014160E5	-2.744491E1	3.602796E0	2.768038E1	8.400465E3	5.846591E1	6.141631E1
5.071000E1	1.014200E5	-2.687775E1	-4.532085E0	2.725716E1	8.617108E3	5.903308E1	6.955119E1
5.071200E1	1.014240E5	-2.385525E1	-1.214949E1	2.677093E1	8.825268E3	6.205558E1	7.716860E1
5.071400E1	1.014280E5	-1.886368E1	-1.877969E1	2.661795E1	8.928593E3	6.704715E1	8.379880E1
5.071600E1	1.014320E5	-1.224149E1	-2.372166E1	2.669403E1	8.733442E3	7.366934E1	8.874077E1
5.071800E1	1.014360E5	-4.767345E0	-2.651156E1	2.693678E1	8.568945E3	8.114348E1	9.153067E1
5.072000E1	1.014400E5	3.254726E0	-2.658463E1	2.678313E1	8.546405E3	8.916555E1	9.160374E1
5.072200E1	1.014440E5	1.088354E1	-2.445452E1	2.676705E1	8.492914E3	9.679436E1	8.947363E1
5.072400E1	1.014480E5	1.738859E1	-2.003746E1	2.653041E1	8.557182E3	1.032994E2	8.505656E1
5.072600E1	1.014520E5	2.258852E1	-1.399441E1	2.657225E1	8.726206E3	1.084993E2	7.901352E1
5.072800E1	1.014560E5	2.570137E1	-6.476535E0	2.650483E1	8.894040E3	1.116122E2	7.149564E1
5.073000E1	1.014600E5	2.661221E1	1.765922E0	2.667074E1	8.858793E3	1.125230E2	6.325319E1
5.073200E1	1.014640E5	2.523758E1	9.835446E0	2.708637E1	8.650462E3	1.111484E2	5.518366E1
5.073400E1	1.014680E5	2.175872E1	1.724469E1	2.776367E1	8.441709E3	1.076695E2	4.777442E1
5.073600E1	1.014720E5	1.611330E1	2.306218E1	2.813365E1	8.151749E3	1.020241E2	4.195693E1
5.073800E1	1.014760E5	9.321087E0	2.707852E1	2.863789E1	8.009586E3	9.523192E1	3.794059E1
5.074000E1	1.014800E5	1.461642E0	2.882092E1	2.885796E1	7.968370E3	8.737247E1	3.619819E1
5.074200E1	1.014840E5	-6.465229E0	2.827682E1	2.900651E1	7.924251E3	7.944560E1	3.674229E1
5.074400E1	1.014880E5	-1.389936E1	2.528937E1	2.885731E1	7.983400E3	7.201147E1	3.972974E1
5.074600E1	1.014920E5	-1.999712E1	2.012852E1	2.837327E1	8.132841E3	6.591371E1	4.489058E1
5.074800E1	1.014960E5	-2.452917E1	1.341535E1	2.795804E1	8.288958E3	6.138166E1	5.160375E1
5.075000E1	1.015000E5	-2.708083E1	5.771918E0	2.768910E1	8.407790E3	5.883000E1	5.924719E1
5.075200E1	1.015040E5	-2.707468E1	-2.347911E0	2.717630E1	8.584983E3	5.883615E1	6.736702E1
5.075400E1	1.015080E5	-2.472062E1	-1.014276E1	2.672049E1	8.702696E3	6.119021E1	7.516187E1
5.075600E1	1.015120E5	-2.048834E1	-1.705030E1	2.665492E1	8.730502E3	6.542249E1	8.206941E1
5.075800E1	1.015160E5	-1.445208E1	-2.245117E1	2.670052E1	8.666368E3	7.145875E1	8.747028E1
5.076000E1	1.015200E5	-7.170275E0	-2.573745E1	2.671759E1	8.508688E3	7.874055E1	9.075656E1
5.076200E1	1.015240E5	5.940607E-1	-2.690467E1	2.691122E1	8.474267E3	8.650489E1	9.192377E1
5.076400E1	1.015280E5	8.470323E0	-2.556757E1	2.693412E1	8.539496E3	9.438115E1	9.058668E1
5.076600E1	1.015320E5	1.546110E1	-2.173749E1	2.667516E1	8.588307E3	1.013719E2	8.675660E1
5.076800E1	1.015360E5	2.120347E1	-1.616276E1	2.666124E1	8.717892E3	1.071143E2	8.118186E1
5.077000E1	1.015400E5	2.515145E1	-9.008271E0	2.671599E1	8.805355E3	1.110623E2	7.402738E1
5.077200E1	1.015440E5	2.683253E1	-9.819099E-1	2.685049E1	8.751347E3	1.127434E2	6.600102E1
5.077400E1	1.015480E5	2.603699E1	7.122835E0	2.699369E1	8.656333E3	1.119478E2	5.789627E1
5.077600E1	1.015520E5	2.316859E1	1.477684E1	2.747978E1	8.569417E3	1.090794E2	5.024227E1
5.077800E1	1.015560E5	1.818179E1	2.134654E1	2.804019E1	8.425220E3	1.040926E2	4.367256E1
5.078000E1	1.015600E5	1.158859E1	2.631273E1	2.875161E1	8.195711E3	9.749942E1	3.870638E1
5.078200E1	1.015640E5	3.880884E0	2.893313E1	2.919225E1	8.001973E3	8.979171E1	3.608597E1
5.078400E1	1.015680E5	-4.188920E0	2.893188E1	2.923355E1	7.874168E3	8.172191E1	3.608723E1
5.078600E1	1.015720E5	-1.182391E1	2.673630E1	2.923414E1	7.863973E3	7.408691E1	3.828281E1
5.078800E1	1.015760E5	-1.839095E1	2.215653E1	2.879477E1	8.082097E3	6.751988E1	4.286258E1
5.079000E1	1.015800E5	-2.356732E1	1.578564E1	2.836556E1	8.264446E3	6.234350E1	4.923347E1
5.079200E1	1.015840E5	-2.664957E1	8.273875E0	2.790442E1	8.397369E3	5.926126E1	5.674523E1
5.079400E1	1.015880E5	-2.750932E1	1.080826E-1	2.750954E1	8.617899E3	5.840150E1	6.491103E1
5.079600E1	1.015920E5	-2.596477E1	-8.049172E0	2.718379E1	8.682964E3	5.994606E1	7.306828E1
5.079800E1	1.015960E5	-2.214343E1	-1.522260E1	2.687115E1	8.656488E3	6.376740E1	8.024170E1
5.080000E1	1.016000E5	-1.661379E1	-2.114999E1	2.689498E1	8.661631E3	6.929704E1	8.616910E1
5.080200E1	1.016040E5	-9.557797E0	-2.509939E1	2.685761E1	8.603093E3	7.635303E1	9.011850E1
5.080400E1	1.016080E5	-1.752941E0	-2.683046E1	2.688767E1	8.576153E3	8.415789E1	9.184957E1
5.080600E1	1.016120E5	6.268288E0	-2.619411E1	2.693368E1	8.523255E3	9.217912E1	9.121322E1
5.080800E1	1.016160E5	1.358035E1	-2.318889E1	2.687286E1	8.497214E3	9.949118E1	8.820800E1
5.081000E1	1.016200E5	1.967938E1	-1.806651E1	2.671473E1	8.622783E3	1.055902E2	8.308562E1
5.081200E1	1.016240E5	2.404947E1	-1.129319E1	2.656903E1	8.829507E3	1.099603E2	7.631230E1
5.081400E1	1.016280E5	2.648741E1	-3.362687E0	2.670001E1	8.909522E3	1.123982E2	6.838180E1
5.081600E1	1.016320E5	2.652618E1	4.908769E0	2.697655E1	8.736496E3	1.124370E2	6.011034E1
5.081800E1	1.016360E5	2.422813E1	1.272585E1	2.736694E1	8.581981E3	1.101390E2	5.229326E1
5.082000E1	1.016400E5	1.986475E1	1.973490E1	2.800133E1	8.464953E3	1.057756E2	4.528421E1
5.082200E1	1.016440E5	1.354678E1	2.502351E1	2.845507E1	8.213360E3	9.945761E1	3.999560E1
5.082400E1	1.016480E5	6.167555E0	2.820550E1	2.887194E1	7.905504E3	9.207838E1	3.681361E1
5.082600E1	1.016520E5	-1.615092E0	2.895532E1	2.900033E1	7.768638E3	8.429574E1	3.606379E1
5.082800E1	1.016560E5	-9.308170E0	2.743654E1	2.897250E1	7.874656E3	7.660266E1	3.758257E1
5.083000E1	1.016600E5	-1.645602E1	2.377331E1	2.891316E1	8.025843E3	6.945481E1	4.124580E1
5.083200E1	1.016640E5	-2.211531E1	1.800887E1	2.852028E1	8.250489E3	6.379552E1	4.701023E1
5.083400E1	1.016680E5	-2.601361E1	1.067259E1	2.811782E1	8.331412E3	5.989722E1	5.434652E1
5.083600E1	1.016720E5	-2.749300E1	2.807603E0	2.763599E1	8.397778E3	5.841783E1	6.221151E1
5.083800E1	1.016760E5	-2.667617E1	-5.322810E0	2.720202E1	8.620680E3	5.923466E1	7.034192E1
5.084000E1	1.016800E5	-2.356377E1	-1.287506E1	2.685179E1	8.731398E3	6.234705E1	7.789417E1
5.084200E1	1.016840E5	-1.856213E1	-1.936309E1	2.682316E1	8.750827E3	6.734870E1	8.438219E1
5.084400E1	1.016880E5	-1.186077E1	-2.395123E1	2.672713E1	8.741506E3	7.405006E1	8.897034E1
5.084600E1	1.016920E5	-4.117215E0	-2.652176E1	2.683943E1	8.559439E3	8.179361E1	9.154087E1
5.084800E1	1.016960E5	3.673659E0	-2.649871E1	2.675215E1	8.421478E3	8.958449E1	9.151782E1
5.085000E1	1.017000E5	1.117950E1	-2.412628E1	2.659057E1	8.535574E3	9.709033E1	8.914538E1
5.085200E1	1.017040E5	1.783228E1	-1.978029E1	2.663175E1	8.574510E3	1.037431E2	8.479940E1
5.085400E1	1.017080E5	2.279497E1	-1.361020E1	2.654898E1	8.793500E3	1.087058E2	7.862931E1
5.085600E1	1.017120E5	2.577283E1	-5.851087E0	2.642866E1	8.868286E3	1.116837E2	7.087020E1
5.085800E1	1.017160E5	2.655187E1	2.151697E0	2.663891E1	8.668911E3	1.124627E2	6.286741E1
5.086000E1	1.017200E5	2.508043E1	1.007457E1	2.702822E1	8.605176E3	1.109913E2	5.494454E1
5.086200E1	1.017240E5	2.142034E1	1.737911E1	2.758377E1	8.570591E3	1.073312E2	4.764000E1
5.086400E1	1.017280E5	1.577900E1	2.354124E1	2.834020E1	8.360335E3	1.016898E2	4.147787E1
5.086600E1	1.017320E5	8.690560E0	2.755460E1	2.889259E1	8.089436E3	9.460139E1	3.746451E1
5.086800E1	1.017360E5	7.523727E-1	2.921836E1	2.922805E1	7.843765E3	8.666320E1	3.580075E1
5.087000E1	1.017400E5	-7.006588E0	2.837583E1	2.922807E1	7.680053E3	7.890424E1	3.664328E1
5.087200E1	1.017440E5	-1.419834E1	2.535797E1	2.906233E1	7.867010E3	7.171249E1	3.966114E1
5.087400E1	1.017480E5	-2.050018E1	2.025964E1	2.882204E1	8.195338E3	6.541065E1	4.475947E1
5.087600E1	1.017520E5	-2.494836E1	1.325047E1	2.824881E1	8.356950E3	6.096247E1	5.176864E1
5.087800E1	1.017560E5	-2.721578E1	5.405691E0	2.774743E1	8.327576E3	5.869505E1	5.961342E1
5.088000E1	1.017600E5	-2.740283E1	-2.559848E0	2.752213E1	8.452559E3	5.850800E1	6.757896E1
5.088200E1	1.017640E5	-2.498453E1	-1.038786E1	2.705799E1	8.689559E3	6.092629E1	7.540697E1
5.088400E1	1.017680E5	-2.044288E1	-1.721149E1	2.672352E1	8.777498E3	6.546795E1	8.223060E1
5.088600E1	1.017720E5	-1.422643E1	-2.249195E1	2.661352E1	8.698860E3	7.168440E1	8.751106E1
5.088800E1	1.017760E5	-6.925264E0	-2.564927E1	2.656773E1	8.693383E3	7.898556E1	9.066837E1
5.089000E1	1.017800E5	1.136407E0	-2.645512E1	2.647951E1	8.702030E3	8.704723E1	9.147422E1
5.089200E1	1.017840E5	8.945750E0	-2.498640E1	2.653953E1	8.619001E3	9.485658E1	9.000551E1
5.089400E1	1.017880E5	1.606791E1	-2.137271E1	2.673893E1	8.605932E3	1.019787E2	8.639181E1
5.089600E1	1.017920E5	2.166973E1	-1.567339E1	2.674383E1	8.685622E3	1.075806E2	8.069250E1
5.089800E1	1.017960E5	2.527634E1	-8.370034E0	2.662613E1	8.792381E3	1.111872E2	7.338914E1
5.090000E1	1.018000E5	2.681222E1	-3.313920E-1	2.681426E1	8.725632E3	1.127230E2	6.535050E1
5.090200E1	1.018040E5	2.591083E1	7.714856E0	2.703498E1	8.612022E3	1.118217E2	5.730425E1
5.090400E1	1.018080E5	2.303583E1	1.538621E1	2.770172E1	8.456913E3	1.089467E2	4.963289E1
5.090600E1	1.018120E5	1.811448E1	2.190314E1	2.842326E1	8.214418E3	1.040253E2	4.311596E1
5.090800E1	1.018160E5	1.146245E1	2.648515E1	2.885915E1	8.037946E3	9.737327E1	3.853396E1
5.091000E1	1.018200E5	3.782611E0	2.896671E1	2.921264E1	7.953492E3	8.969344E1	3.605240E1
5.091200E1	1.018240E5	-4.279531E0	2.894038E1	2.925509E1	7.868589E3	8.163130E1	3.607873E1
5.091400E1	1.018280E5	-1.188002E1	2.663977E1	2.916869E1	7.855036E3	7.403081E1	3.837933E1
5.091600E1	1.018320E5	-1.840692E1	2.206780E1	2.873678E1	8.086783E3	6.750390E1	4.295131E1
5.091800E1	1.018360E5	-2.357520E1	1.567422E1	2.831027E1	8.268720E3	6.233563E1	4.934489E1
5.092000E1	1.018400E5	-2.665020E1	8.195298E0	2.788182E1	8.396298E3	5.926063E1	5.682381E1
5.092200E1	1.018440E5	-2.745394E1	1.589666E-2	2.745395E1	8.608648E3	5.845689E1	6.500321E1
5.092400E1	1.018480E5	-2.592217E1	-8.094318E0	2.715652E1	8.654830E3	5.998866E1	7.311343E1
5.092600E1	1.018520E5	-2.210870E1	-1.524388E1	2.685462E1	8.642134E3	6.380213E1	8.026299E1
5.092800E1	1.018560E5	-1.656636E1	-2.113527E1	2.685412E1	8.662244E3	6.934447E1	8.615438E1
5.093000E1	1.018600E5	-9.511666E0	-2.508595E1	2.682865E1	8.592230E3	7.639916E1	9.010506E1
5.093200E1	1.018640E5	-1.741899E0	-2.678159E1	2.683817E1	8.563092E3	8.416893E1	9.180070E1
5.093400E1	1.018680E5	6.283824E0	-2.619921E1	2.694225E1	8.525988E3	9.219465E1	9.121832E1
5.093600E1	1.018720E5	1.358546E1	-2.317195E1	2.686083E1	8.498757E3	9.949629E1	8.819106E1
5.093800E1	1.018760E5	1.968478E1	-1.804882E1	2.670675E1	8.617324E3	1.055956E2	8.306793E1
5.094000E1	1.018800E5	2.406627E1	-1.129810E1	2.658632E1	8.807934E3	1.099771E2	7.631721E1
5.094200E1	1.018840E5	2.646341E1	-3.383349E0	2.667881E1	8.910628E3	1.123742E2	6.840246E1
5.094400E1	1.018880E5	2.650747E1	4.910206E0	2.695841E1	8.745667E3	1.124183E2	6.010890E1
5.094600E1	1.018920E5	2.422542E1	1.271697E1	2.736042E1	8.575089E3	1.101363E2	5.230214E1
5.094800E1	1.018960E5	1.985990E1	1.971815E1	2.798608E1	8.444236E3	1.057707E2	4.530096E1
5.095000E1	1.019000E5	1.358081E1	2.498556E1	2.843794E1	8.189471E3	9.949164E1	4.003355E1
5.095200E1	1.019040E5	6.224681E0	2.820039E1	2.887921E1	7.904558E3	9.213551E1	3.681872E1
5.095400E1	1.019080E5	-1.563785E0	2.894839E1	2.899060E1	7.782846E3	8.434704E1	3.607072E1
5.095600E1	1.019120E5	-9.285830E0	2.745896E1	2.898657E1	7.880909E3	7.662500E1	3.756015E1
5.095800E1	1.019160E5	-1.644637E1	2.382637E1	2.895133E1	8.054089E3	6.946445E1	4.119274E1
5.096000E1	1.019200E5	-2.213058E1	1.798477E1	2.851692E1	8.221344E3	6.378024E1	4.703434E1
5.096200E1	1.019240E5	-2.605057E1	1.078991E1	2.819671E1	8.290836E3	5.986026E1	5.422920E1
5.096400E1	1.019280E5	-2.750102E1	2.859535E0	2.764928E1	8.405803E3	5.840981E1	6.215957E1
5.096600E1	1.019320E5	-2.671241E1	-5.252545E0	2.722392E1	8.615770E3	5.919842E1	7.027165E1
